id;orderNumber;responsiblePerson;healthCareDistrict;vaccine;injections;arrived
5b2f4038-b239-4c32-9c22-89551402d074;3088;Tilda Rautavirta;HYKS;SolarBuddhica;6;2021-03-12T02:02:14.685465Z
b35f6a9b-f0dd-45fc-9d2c-b8c6f2be54ea;3089;Valtteri Mannio;TAYS;SolarBuddhica;6;2021-04-03T01:13:09.685474Z
a037a478-e0b0-4a14-af66-a8fea8482b13;3092;Sara Havu;OYS;SolarBuddhica;6;2021-04-08T02:17:52.685503Z
14934125-a4a5-44b5-a0ad-3d791ad315a6;3094;Vappu Rautavaara;TAYS;SolarBuddhica;6;2021-03-01T14:02:43.685523Z
0c0eb7f3-32a9-4c20-9c29-1ace0c4fecb3;3098;Vieno Somersalo;OYS;SolarBuddhica;6;2021-03-21T18:28:12.685563Z
40a87cd4-ff2b-4893-b771-675ad6fe03bc;3103;Jyri Ruutu;TYKS;SolarBuddhica;6;2021-03-30T05:17:32.685612Z
0eb4499a-98f6-4bea-9730-0a89ec6fa7f7;3104;Jimi Koskenjaakko;KYS;SolarBuddhica;6;2021-02-17T12:41:06.685623Z
eae99868-c4fe-4c9b-b7ed-25c9ef03f7cb;3105;Saku Enäjärvi;TAYS;SolarBuddhica;6;2021-03-26T04:00:05.685636Z
f9c5f520-82f3-4c65-9c69-69ac2c19cc75;3107;Lotta Rinkama;TAYS;SolarBuddhica;6;2021-02-16T16:04:02.685657Z
c37d0d65-fe54-42ae-b97d-ee4819ac8520;3109;Tuomi Liro;OYS;SolarBuddhica;6;2021-02-07T09:15:52.685677Z
b2f17f48-936b-4598-b136-245e98eea345;3112;Jouko Renkonen;HYKS;SolarBuddhica;6;2021-04-11T11:49:10.685706Z
466250a1-9a2f-4e8c-bd21-2db16b426e3d;3114;Seppo Sarkia;HYKS;SolarBuddhica;6;2021-02-21T09:12:05.685725Z
0c5ad887-16b3-42c8-af34-a5ab0293032a;3119;Teo Kivikoski;TYKS;SolarBuddhica;6;2021-03-28T14:38:43.685773Z
8a4ee1cd-6eb2-4d15-8808-b34980ff7f98;3120;Jesse Soisalon-Soininen;TAYS;SolarBuddhica;6;2021-02-04T02:02:11.685783Z
cea800eb-8050-46d5-8aea-72ccf3c24e64;3126;Eerik Miesmaa;HYKS;SolarBuddhica;6;2021-01-03T13:28:51.685843Z
72910ce8-9407-44cd-9b7a-eef54fcadea5;3128;Minna Rauanheimo;TYKS;SolarBuddhica;6;2021-02-22T22:35:57.685862Z
8e009f88-508b-4181-b833-c8f81e798e0e;3130;Sasu Merikanto;HYKS;SolarBuddhica;6;2021-03-29T15:48:48.685883Z
c9cdfef4-801b-4fd9-be3b-0dbd1c5ea6be;3135;Inka Sortta;TYKS;SolarBuddhica;6;2021-04-04T01:12:57.685930Z
10b8f62d-692d-4bbb-a83c-83e731ab52ec;3136;Alvi Saarenpää;TAYS;SolarBuddhica;6;2021-03-24T07:13:04.685940Z
7a80a7b8-0d44-404e-aad7-66e6132e0c87;3148;Yrjö Siloma;TAYS;SolarBuddhica;6;2021-03-30T02:45:26.686060Z
921afb33-b890-4dd0-823f-14e1184f2c7b;3153;Salla Mela;TYKS;SolarBuddhica;6;2021-03-28T19:47:21.686109Z
b7f03905-08a5-492f-b543-8fb99ef6cab5;3172;Vaula Merikoski;HYKS;SolarBuddhica;6;2021-01-29T06:31:25.686296Z
20c22eb9-ed22-4833-9fa4-e7af6bd7c8b5;3176;Rebekka Merikanto;HYKS;SolarBuddhica;6;2021-01-15T03:13:14.686335Z
55f903e0-c7d1-465b-9d9b-339769b8f14d;3179;Sofia Valvanne;TAYS;SolarBuddhica;6;2021-01-21T12:18:16.686363Z
bd4a0b78-67e3-4826-ae8a-de43cb2b14ea;3185;Kyllikki Sarparanta;HYKS;SolarBuddhica;6;2021-03-11T19:39:12.686423Z
215a77e2-d999-4aec-b658-a094eccfa1aa;3186;Anitta Vennamo;OYS;SolarBuddhica;6;2021-01-27T15:17:45.686433Z
50c32bd4-e469-4abd-9fed-9b5a4c78945e;3188;Timi Salmiala;KYS;SolarBuddhica;6;2021-03-01T00:15:10.686452Z
69e2b98b-7031-4937-98c1-805e0a224d7c;3189;Jori Nuorivaara;HYKS;SolarBuddhica;6;2021-03-16T18:40:46.686461Z
20148ac7-f1d8-4049-bbe0-a8184a3f5e93;3190;Kim Hirvensalo;TYKS;SolarBuddhica;6;2021-03-05T02:59:05.686471Z
a4d056fa-9aa5-4a40-a457-69b3fc8ada43;3195;Irmeli Sirpo;HYKS;SolarBuddhica;6;2021-03-27T07:57:29.686546Z
0ed9f755-f737-4d43-a20e-d153e6dd7ffb;3201;Mikaela Asanti;HYKS;SolarBuddhica;6;2021-01-22T02:26:56.686611Z
6fe7e024-96b1-431f-b955-eda1fd4c0cf4;3202;Miina Wennervirta;TYKS;SolarBuddhica;6;2021-01-08T16:45:27.686621Z
40155df1-fa13-4caa-bb27-661f0ed0b86a;3204;Tenho Helismaa;KYS;SolarBuddhica;6;2021-03-09T11:22:51.686641Z
fe2afbb0-bb76-40b3-a1cd-9fed9bcd0011;3212;Ossi Ahmavaara;HYKS;SolarBuddhica;6;2021-03-22T18:27:17.686719Z
90b13c88-fc78-4bb2-8680-8352825fd6f8;3213;Ainikki Orjatsalo;HYKS;SolarBuddhica;6;2021-02-23T12:26:27.686728Z
cdeaa980-9d81-49ea-9241-f0f08919bc40;3214;Erkka Hiitonen;HYKS;SolarBuddhica;6;2021-04-09T01:14:47.686738Z
43221081-e1e8-48db-9eac-02ebad08e5ae;3215;Hellä Mannermaa;HYKS;SolarBuddhica;6;2021-02-20T16:19:32.686747Z
d7239a87-a916-437a-b7b3-9427996666c6;3217;Silva Waltari;OYS;SolarBuddhica;6;2021-01-20T08:27:30.686766Z
377e3484-d0a8-4c59-94c6-94506bd06f02;3221;Otto Nuorivaara;OYS;SolarBuddhica;6;2021-02-17T15:08:11.686805Z
d7c4d254-f5e0-4c31-9879-14c87946cee9;3224;Kaapro Arni;HYKS;SolarBuddhica;6;2021-03-24T11:54:53.686835Z
4d64ea9d-aff5-4c2f-9e5f-3929718404be;3227;Pirkka Rislakki;HYKS;SolarBuddhica;6;2021-03-20T15:31:26.686863Z
a8245ead-2ba0-4e4a-a899-95e982e77ffc;3228;Eveliina Vala;HYKS;SolarBuddhica;6;2021-03-12T20:50:56.686872Z
8ca73add-04fd-4432-b5df-dc70ba6d7fb3;3229;Maarit Wihuri;TYKS;SolarBuddhica;6;2021-03-21T11:44:55.686881Z
295c7412-dda7-4ccc-9f49-57eaf30926e8;3233;Aaro Laatio;TAYS;SolarBuddhica;6;2021-02-06T23:32:24.686924Z
3cf86e35-ae7a-4389-a252-0b8b706dec00;3236;Lyyli Kaira;TYKS;SolarBuddhica;6;2021-02-02T08:50:53.686954Z
8a6334d2-a6c6-4263-949d-9e6616ce0b2c;3237;Elisabet Rahola;KYS;SolarBuddhica;6;2021-01-30T15:46:39.686964Z
0d61a520-a1aa-4500-b604-b26d6cec75fd;3240;Terttu Niini;KYS;SolarBuddhica;6;2021-02-01T06:33:39.686993Z
8f2e8cb8-4673-41a1-bdf6-897e301ed2f8;3242;Henni Halsti;TAYS;SolarBuddhica;6;2021-01-08T21:31:48.687012Z
395ca7d8-11af-4095-91ff-e49d11f3acd8;3244;Satu Sola;TYKS;SolarBuddhica;6;2021-02-16T06:43:28.687031Z
73a80332-6534-46c2-884e-e93fd9bb20a2;3246;Susanne Savonjousi;OYS;SolarBuddhica;6;2021-03-22T05:18:08.687060Z
d39bcedf-c67d-4845-9f90-4089ddbd57b7;3254;Taika Osmonsalo;TYKS;SolarBuddhica;6;2021-03-11T09:36:22.687148Z
a292ff6c-2316-4271-b451-3dc56c14083b;3256;Erja Hiekkala;KYS;SolarBuddhica;6;2021-03-21T23:25:32.687168Z
0b3d7ce2-1286-4273-8147-e656f360a8dd;3261;Rauno Suvivuo;TAYS;SolarBuddhica;6;2021-01-26T06:07:25.687216Z
a6c6602f-9b66-4fdf-93a2-a16ed008ac88;3269;Valtteri Voipio;HYKS;SolarBuddhica;6;2021-02-15T21:04:19.687303Z
07b74daa-c697-4522-b1d0-cfb40badcd5e;3270;Sanna Ruusuvaara;TYKS;SolarBuddhica;6;2021-01-02T22:21:57.687312Z
4344cbd6-f787-498f-8e5c-b235962b49f4;3275;Samuli Voionmaa;HYKS;SolarBuddhica;6;2021-01-31T11:22:27.687362Z
1e2b95e1-54e3-4e92-8069-a23ec6f6eb9e;3282;Mainio Vakio;KYS;SolarBuddhica;6;2021-02-12T14:21:14.687428Z
dfae64fb-eb7a-4820-84c9-1d5a4d38d6b8;3285;Martti Wennervirta;HYKS;SolarBuddhica;6;2021-02-17T02:32:52.687457Z
ca551700-548c-4457-8f1f-3d2b76d27dc3;3290;Meri Halsti;KYS;SolarBuddhica;6;2021-01-12T21:55:50.687506Z
ffb962b1-dbc3-4b11-8ef3-5bd1d887cdd8;3294;Paavo Helasvuo;TAYS;SolarBuddhica;6;2021-01-18T11:39:52.687544Z
85c9c1ca-c00f-433c-a179-0208cab2935a;3295;Maisa Saalas;TYKS;SolarBuddhica;6;2021-02-24T16:36:31.687555Z
97443369-56cf-41da-ad4b-1e2607f65f05;3298;Rene Äyräpää;OYS;SolarBuddhica;6;2021-01-07T02:57:34.687588Z
028a3458-1f20-4740-b7db-73c0df23931f;3302;Päivikki Susitaival;TAYS;SolarBuddhica;6;2021-04-06T23:39:42.687628Z
a19f6811-75ce-4674-ab34-5f383574c3b0;3306;Pinja Waltari;HYKS;SolarBuddhica;6;2021-03-06T18:22:59.687667Z
d3315acd-ccbb-4b62-bee4-d93d12c9705f;3315;Vieno Vaaskivi;HYKS;SolarBuddhica;6;2021-01-05T02:45:07.687755Z
0c68eead-b574-4ab2-a567-58f7232e17e6;3317;Aira Simojoki;HYKS;SolarBuddhica;6;2021-03-25T08:31:41.687774Z
8196a240-f26d-495b-bf26-0bead9f27c62;3318;Taavetti Loimaranta;HYKS;SolarBuddhica;6;2021-01-29T10:16:25.687783Z
0364eaad-5b8e-4726-a617-f924280dce78;3325;Irina Laatio;TYKS;SolarBuddhica;6;2021-03-15T08:08:35.687850Z
14667226-b07f-4f38-96e7-1b0ead9eb2af;3328;Daavid Päivänsalo;HYKS;SolarBuddhica;6;2021-01-07T06:06:43.687879Z
8f3ccceb-5846-41e3-ac39-c96f80992a88;3331;Sampsa Merikoski;HYKS;SolarBuddhica;6;2021-03-03T08:00:13.687914Z
02c34c17-202a-4341-b3ab-84979d960659;3336;Aini Ailio;TAYS;SolarBuddhica;6;2021-04-06T05:21:11.687968Z
3c478869-56c3-492e-a0e8-aba0e44fb13c;3338;Vaula Honkajuuri;HYKS;SolarBuddhica;6;2021-03-25T00:25:47.687988Z
fe785248-aff3-4e07-8ff1-70df0ebd0e4f;3344;Juliaana Korpijaakko;KYS;SolarBuddhica;6;2021-03-02T01:49:23.688046Z
4c9b5c9a-a678-4240-9d1b-366c668b6b5d;3351;Emmi Sarparanta;HYKS;SolarBuddhica;6;2021-01-03T14:58:36.688114Z
08e8fbbd-0f12-4538-b5ec-c439b0426d3a;3353;Simo Harvila;HYKS;SolarBuddhica;6;2021-03-17T18:37:46.688133Z
331453f6-5d3a-49e1-9c10-f52a4478db9e;3354;Aarto Malmivaara;HYKS;SolarBuddhica;6;2021-01-02T15:20:59.688143Z
07ec1b58-b521-4636-bb28-1783d7020607;3355;Uolevi Somersalo;HYKS;SolarBuddhica;6;2021-03-29T11:10:50.688152Z
12da1eea-286d-4845-b01c-265e3754e141;3360;Siiri Vannas;OYS;SolarBuddhica;6;2021-03-02T12:26:58.688200Z
2addeb70-de9f-40c3-8842-1e65b55034a1;3362;Nuutti Heporauta;TYKS;SolarBuddhica;6;2021-02-05T14:26:13.688224Z
f9da0e7c-ce5f-4b37-9d37-a4a5142e3e7a;3363;Gabriel Ailio;HYKS;SolarBuddhica;6;2021-02-03T17:39:57.688248Z
316929c8-6f58-4916-9de4-b3f73a55091c;3368;Frans Palosuo;KYS;SolarBuddhica;6;2021-04-08T14:15:37.688296Z
4b7dbeeb-95ee-4315-b2df-d936a79fc462;3369;Esko Väisälä;HYKS;SolarBuddhica;6;2021-04-10T20:17:09.688305Z
0f80f9bf-bb07-43d5-955c-f5f1e8d67744;3373;Lyydia Teräsvuori;TYKS;SolarBuddhica;6;2021-01-14T17:31:58.688343Z
8e12357f-fa9b-43c0-9efe-f550de7605f7;3376;Vesa Malmivaara;OYS;SolarBuddhica;6;2021-02-12T18:58:42.688372Z
e873b403-6dbf-429d-aaf0-01143e724b86;3377;Tino Kannisto;HYKS;SolarBuddhica;6;2021-03-17T00:57:01.688381Z
7c1082e2-3403-4d29-97d4-78803efd8087;3379;Tilda Pohjanpää;TAYS;SolarBuddhica;6;2021-03-17T21:22:35.688399Z
d936f997-0e1d-4515-8972-05c978de3d62;3380;Elias Väisälä;HYKS;SolarBuddhica;6;2021-01-07T18:57:36.688409Z
531baa40-8bb0-4f5a-86cf-a955392f6a41;3387;Edvin Tavastähti;KYS;SolarBuddhica;6;2021-02-25T12:33:19.688474Z
15fb98b9-31f4-421b-bd09-011ba5d61a7e;3388;Maaret Airisto;HYKS;SolarBuddhica;6;2021-03-30T12:52:43.688483Z
fbbcaedd-56a2-43e9-a6ee-48d24e7c18a0;3390;Niko Simojoki;TAYS;SolarBuddhica;6;2021-02-24T17:53:03.688502Z
882bb6e5-9da4-46c7-8825-00b76ee486b2;3392;Kylli Ailio;HYKS;SolarBuddhica;6;2021-03-26T19:58:32.688521Z
0cf541d5-c849-45e9-93b7-c749d7cdc351;3393;Sami Hattara;TYKS;SolarBuddhica;6;2021-03-07T05:33:06.688533Z
914d21be-aa95-4947-9f04-3b68a7ef93e9;3396;Toimi Päivänsalo;OYS;SolarBuddhica;6;2021-03-16T06:08:06.688562Z
66ae8d6f-be11-4a37-8665-b671a0e45a21;3401;Aappo Valvanne;KYS;SolarBuddhica;6;2021-02-16T05:23:34.688607Z
0be2dc4b-39d8-4d6d-bb62-80cd3d32cc79;3403;Robert Palo;KYS;SolarBuddhica;6;2021-02-27T10:47:25.688629Z
85b46679-dc4f-4c2c-afa2-1792d02e2e38;3406;Uljas Rantakari;OYS;SolarBuddhica;6;2021-03-04T21:34:53.688658Z
3baeeb15-bab2-404b-9837-24cd507961c7;3408;Maikki Tarjanne;HYKS;SolarBuddhica;6;2021-03-23T10:07:26.688679Z
9c5a3cd4-38f7-4333-9835-1d1a76a18c0c;3413;Lemmikki Koskelo;KYS;SolarBuddhica;6;2021-01-26T03:11:32.688725Z
5f5c28cf-e181-4f4e-9f91-0d16c210bc6f;3416;Ulpu Kalima;HYKS;SolarBuddhica;6;2021-01-03T17:26:11.688754Z
4633739f-4a6c-463a-a9a3-619c034fdd47;3420;Tyyni Aho;TYKS;SolarBuddhica;6;2021-04-02T06:22:51.688791Z
9722e480-5f70-45d7-8caf-b11a014977a9;3421;Elina Tuura;TYKS;SolarBuddhica;6;2021-01-11T19:34:28.688801Z
5e86d928-9f43-4422-b7a1-4af7f576cc6e;3423;Anniina Kannila;HYKS;SolarBuddhica;6;2021-02-18T11:14:28.688820Z
140acc3f-5e32-400e-b2db-8833d997d5f3;3424;Enna Wuorimaa/Vuorimaa;TAYS;SolarBuddhica;6;2021-02-25T09:23:21.688829Z
17eda0ea-6a4c-4cb4-8132-608296051cb5;3429;Sointu Ahjopalo;HYKS;SolarBuddhica;6;2021-01-19T02:12:02.688880Z
c3fdc28b-dafc-49d4-86df-e28aac8128d0;3436;Nikolai Alaja;HYKS;SolarBuddhica;6;2021-03-15T13:12:57.688946Z
66634c1e-e4d5-446c-ad0f-f9c256121245;3440;Lempi Arohonka;TAYS;SolarBuddhica;6;2021-02-25T22:48:37.688983Z
aebe2b8c-d53a-4957-bb5e-b78affe2e151;3441;Joonatan Ruutu;TAYS;SolarBuddhica;6;2021-03-12T03:11:47.688993Z
947779f1-0561-4169-ba1a-178a73bee387;3445;Lari Tunkelo;OYS;SolarBuddhica;6;2021-03-22T05:21:40.689032Z
ef8d2f46-9e39-45f1-847a-eb38e1872f7b;3446;Raita Ivalo;OYS;SolarBuddhica;6;2021-03-22T20:41:13.689041Z
94a1e3dc-d147-4c98-a2d6-784b2327ab0e;3447;Pekka Kuusisto;TAYS;SolarBuddhica;6;2021-01-14T01:12:50.689051Z
d9a6ad9e-611a-4a67-98d3-fc222a4c1628;3448;Signe Jaari;TAYS;SolarBuddhica;6;2021-01-20T00:59:15.689060Z
0bf80482-c3fd-4d12-a6bd-74ecc93f6392;3452;Amanda Saarenpää;KYS;SolarBuddhica;6;2021-04-04T16:35:47.689099Z
0c473efe-37eb-484c-bd88-ff57d8d5c8bd;3464;Uoti Sotavalta;HYKS;SolarBuddhica;6;2021-01-26T22:55:00.689216Z
7ee87e77-8f6e-4d1b-8221-e597ac1a579f;3466;Aappo Ilvessalo;HYKS;SolarBuddhica;6;2021-04-06T10:03:39.689235Z
d3c5688e-b35b-446b-a1aa-e8c6054be3ec;3471;Sauli Solanko;HYKS;SolarBuddhica;6;2021-01-17T03:08:47.689281Z
a52d72f9-9a06-4739-abe1-dc4032646c25;3472;Oliver Näre;TAYS;SolarBuddhica;6;2021-03-07T06:45:14.689290Z
fcc4f604-9a07-40ea-aa69-6acd629f37e4;3473;Reino Helo;TAYS;SolarBuddhica;6;2021-03-11T14:46:46.689300Z
e8e31df7-dd6b-4f2c-a748-2ecb268f3f46;3474;Valto Holma;KYS;SolarBuddhica;6;2021-02-02T16:12:11.689309Z
94008f5f-d2cf-40ce-9039-91268592ce92;3477;Roosa Listo;HYKS;SolarBuddhica;6;2021-03-17T00:15:27.689341Z
2ec1ad13-f12e-4c99-ae6f-687f5998d92c;3480;Rauno Somersalo;HYKS;SolarBuddhica;6;2021-04-03T15:28:32.689369Z
79f1223a-8a5c-4b3c-8df0-7b30d523587e;3488;Maili Kalha;OYS;SolarBuddhica;6;2021-01-09T19:34:43.689445Z
10b8e9fb-7f23-44ca-ad5f-2d5aedd6d7ec;3489;Ruusu Kaira;TYKS;SolarBuddhica;6;2021-01-03T21:26:00.689458Z
51a9e0ea-8cef-4b0a-a3d6-2ede52104324;3490;Pertti Saura;HYKS;SolarBuddhica;6;2021-02-23T23:23:02.689469Z
9e5111c5-c16d-439e-ac06-109518440fa5;3496;Kerkko Linnala;HYKS;SolarBuddhica;6;2021-02-06T17:34:41.689528Z
ccc17b9c-6f7c-401b-9ec7-149dfe9cf0b6;3497;Hanna Palolampi;HYKS;SolarBuddhica;6;2021-04-03T21:37:59.689536Z
6efaea06-3eb1-4959-bf4a-29b8ec3ad18b;3499;Hilla Kilpi;KYS;SolarBuddhica;6;2021-01-17T02:25:22.689554Z
c6713669-438f-41a6-a8ec-6300f3f6b572;3500;Milla Hirvensalo;TYKS;SolarBuddhica;6;2021-03-05T08:35:55.689564Z
a881e168-6420-46ba-ae37-bd9e3f86b1c5;3503;Silva Hiekkala;HYKS;SolarBuddhica;6;2021-03-18T09:25:05.689592Z
09904850-d657-4b62-90d7-de7272d2be01;3505;Jaakob Tarjanne;TYKS;SolarBuddhica;6;2021-01-26T09:24:59.689611Z
fe237560-f8bd-42e7-a6d1-faa348d0ee34;3507;Iida Soini;TAYS;SolarBuddhica;6;2021-03-23T10:09:08.689630Z
d3e52257-06d0-43fb-952e-5a33235756e3;3508;Vili Niitemaa;TAYS;SolarBuddhica;6;2021-02-04T16:46:46.689640Z
54d38b8b-0978-4fd4-90a9-1513ce291029;3510;Hanna Tavastähti;HYKS;SolarBuddhica;6;2021-02-09T10:30:44.689660Z
b68f8931-750f-4554-9755-99d5ed63955b;3511;Daavid Sotavalta;HYKS;SolarBuddhica;6;2021-03-01T04:00:34.689669Z
f7dcb190-3c09-4ff3-bd0e-c27609f7ab50;3515;Antti Linkola;HYKS;SolarBuddhica;6;2021-02-22T04:19:56.689705Z
c5b3df1f-1ee0-4e03-8fe0-76cc7e1237f8;3516;Pirkko Särkilahti;HYKS;SolarBuddhica;6;2021-01-07T18:26:11.689714Z
c2292629-0578-45b3-bfb4-1dbf8a0f4903;3523;Tilda Nevanlinna;OYS;SolarBuddhica;6;2021-01-29T14:09:02.689785Z
427b5a26-d169-427d-be9b-cb263c9f1dfe;3524;Ruusu Sillanpää;HYKS;SolarBuddhica;6;2021-01-25T20:07:33.689795Z
1a7b223c-31ba-4a82-a19d-9ebe767557ba;3526;Iiris Ahtovuo;HYKS;SolarBuddhica;6;2021-04-11T03:47:04.689813Z
b3f49f00-d878-4f8d-afbf-8fbcf2e0bb1e;3527;Raila Kataja;KYS;SolarBuddhica;6;2021-02-01T19:04:33.689821Z
a4b802e9-f2f0-4b13-8a1a-726fffa74f88;3528;Mari Aario;OYS;SolarBuddhica;6;2021-02-12T05:21:30.689831Z
b0850093-f2e7-4ea0-b96a-8070d87bcd7c;3531;Lyyli Lahdensuo;TYKS;SolarBuddhica;6;2021-01-27T08:57:20.689860Z
79c6aa55-479c-4499-87fc-a55c7fc41d63;3532;Pirita Mikkola;HYKS;SolarBuddhica;6;2021-01-26T13:18:05.689871Z
ca75bfbd-5b6c-4405-af9f-589446db90bc;3534;Liina Nuorivaara;HYKS;SolarBuddhica;6;2021-02-26T18:37:43.689890Z
3684eda7-816b-4dba-b8ea-84ad2760ef1a;3535;Noora Palolampi;TAYS;SolarBuddhica;6;2021-02-10T09:46:55.689899Z
c822faac-c9d4-4687-8ac0-789ec57d5c1e;3537;Hellä Niitemaa;HYKS;SolarBuddhica;6;2021-03-23T14:35:23.689919Z
2c00fb5e-5d76-4117-8d59-bee92beb9e23;3544;Jaakkima Pohjanpalo;HYKS;SolarBuddhica;6;2021-02-11T15:27:39.689986Z
e54c3a95-f640-4113-b9f0-aaf5e10f9f2c;3549;Kalevi Rantasalo;TAYS;SolarBuddhica;6;2021-01-30T02:44:18.690034Z
82646588-4f96-4462-9f89-0b82bc61a9e4;3553;Vesa Orasmaa;HYKS;SolarBuddhica;6;2021-03-10T17:25:58.690075Z
7f85cd2a-76d2-47fe-946a-b1b87e6a6bfe;3554;Heini Laatio;OYS;SolarBuddhica;6;2021-02-21T18:35:06.690085Z
6edb05e6-8001-430a-8154-4d0a11934152;3558;Immo Laitakari;KYS;SolarBuddhica;6;2021-03-02T07:16:39.690124Z
15a832b8-baa8-49cf-a146-07273d1f7651;3560;Verneri Saura;KYS;SolarBuddhica;6;2021-02-18T04:17:10.690143Z
d4226f68-cc1a-4a64-a69e-ed595184b8eb;3561;Liisa Savonjousi;HYKS;SolarBuddhica;6;2021-04-02T20:54:21.690153Z
0d1aad1b-fbae-4b10-9235-87315325dc1d;3562;Toivo Ahtisaari;HYKS;SolarBuddhica;6;2021-04-03T02:30:40.690161Z
3f1e43f0-e039-44f7-bcbc-5b6f452c7218;3563;Titta Pihkala;HYKS;SolarBuddhica;6;2021-02-04T20:54:47.690170Z
2176388d-5708-482a-a443-fa2ac4674a09;3566;Saara Jalas;HYKS;SolarBuddhica;6;2021-02-15T09:03:11.690199Z
eff4758d-5b3e-4817-a954-f74394b33f21;3569;Harri Kulo;OYS;SolarBuddhica;6;2021-04-04T04:45:25.690226Z
c3baf079-2f22-4cd7-a404-963f8dd4b17c;3570;Max Parvilahti;KYS;SolarBuddhica;6;2021-01-07T02:17:10.690236Z
2510eba1-3851-4279-bbfc-9291754147b5;3571;Eila Paalu;TAYS;SolarBuddhica;6;2021-01-31T03:52:26.690245Z
91fd5963-4d2a-4e7d-ae5d-148466440c24;3572;Esteri Nevanlinna;TAYS;SolarBuddhica;6;2021-02-27T11:06:47.690255Z
d9420e6c-75f0-4a8a-b8e9-1a48f59b9ed1;3576;Edvin Paloheimo;HYKS;SolarBuddhica;6;2021-02-13T06:20:07.690294Z
4bb17244-bb9f-46a7-a685-210a727e5aee;3583;Niina Saraste;OYS;SolarBuddhica;6;2021-01-12T09:20:34.690360Z
dada196c-bfeb-4e4f-96f8-554436d417ec;3585;Mirkka Saalas;TAYS;SolarBuddhica;6;2021-03-07T19:25:45.690386Z
527086f3-669d-41ba-8cb8-b48d7179d81c;3586;Sami Vuorjoki;HYKS;SolarBuddhica;6;2021-03-04T04:56:48.690397Z
bf31ec62-86f6-4ed6-bc39-0177391b87a2;3593;Matleena Saura;OYS;SolarBuddhica;6;2021-01-13T16:32:12.690463Z
651dff62-7aa3-477c-9232-5fabe3592cf9;3597;Onerva Wennervirta;HYKS;SolarBuddhica;6;2021-02-28T00:50:59.690501Z
2a9b6b26-74d4-48cb-9cf5-8bd012050b1d;3598;Karoliina Muroma;HYKS;SolarBuddhica;6;2021-01-09T19:46:13.690510Z
8ae222b8-65d3-4f77-a04c-594ca719b248;3605;Pyry Asanti;OYS;SolarBuddhica;6;2021-02-27T16:11:53.690576Z
e18a8297-3f24-4509-865f-36ad9949e25b;3606;Reko Kalima;HYKS;SolarBuddhica;6;2021-01-19T06:51:22.690586Z
a06c349a-a9ae-46ad-a064-93c31dbf85cb;3611;Hugo Heliövaara;TAYS;SolarBuddhica;6;2021-01-16T23:21:58.690645Z
ea93c15c-f0cf-4403-9d61-2056b4d36439;3612;Sampsa Paatola;HYKS;SolarBuddhica;6;2021-01-09T12:29:37.690655Z
2a83819e-20b4-4f39-b1ad-cbf8a9493d19;3614;Adele Kairamo;TAYS;SolarBuddhica;6;2021-01-06T10:03:03.690673Z
afaa3365-8e18-410f-a8f2-dd854a698300;3616;Uuno Laitakari;TAYS;SolarBuddhica;6;2021-02-06T02:12:30.690693Z
378527b3-d6f1-4a1f-8008-28b3caf6bff2;3621;Hellä Rinkama;TYKS;SolarBuddhica;6;2021-03-07T10:38:25.690749Z
2e143ed6-da27-48fa-966a-2b91b6ee178b;3624;Ilona Järventaus;TYKS;SolarBuddhica;6;2021-03-28T15:34:49.690777Z
f9b067f9-1334-40d9-9a3e-1b9b19f75b98;3625;Ira Soisalon-Soininen;OYS;SolarBuddhica;6;2021-03-09T20:54:37.690788Z
4782cb25-3ec6-495e-92d1-26ba4135e16a;3630;Maarit Välikangas;HYKS;SolarBuddhica;6;2021-02-21T23:30:12.690836Z
667a45f0-77fa-4b4c-8122-7563327e83ae;3631;Isla Kivalo;TYKS;SolarBuddhica;6;2021-01-30T20:50:41.690845Z
ee76bfd4-9c64-4c1d-945a-15c1cbb53051;3633;Manta Rahola;HYKS;SolarBuddhica;6;2021-04-09T13:57:59.690866Z
2c8a6681-066b-4f68-838e-8d0f9fa1837d;3634;Kyllikki Ivalo;HYKS;SolarBuddhica;6;2021-03-12T21:40:51.690875Z
49068cb9-6b9e-4871-b3cf-543397d5555f;3637;Rauli Ruusuvaara;OYS;SolarBuddhica;6;2021-02-09T02:17:18.690904Z
a8d0fe48-026e-4bc5-914d-5398b83dbde2;3641;Tytti Ahmavaara;TAYS;SolarBuddhica;6;2021-03-20T08:05:23.690942Z
9a8eeac7-17d7-44d1-a24c-493af2b1eca8;3644;Ernesti Arajärvi;HYKS;SolarBuddhica;6;2021-03-21T05:49:10.690970Z
4e1efc83-7421-49a5-afd0-63314539af11;3645;Helga Kannila;HYKS;SolarBuddhica;6;2021-03-12T16:52:47.690980Z
146346b8-f8bc-451f-a7ce-31380f8b943a;3648;Tuukka Palo;HYKS;SolarBuddhica;6;2021-01-13T09:55:46.691007Z
22bbe276-0426-441e-9d84-17642c701633;3654;Kaisu Tanner;OYS;SolarBuddhica;6;2021-01-17T19:52:45.691067Z
db23f91f-40f9-46ed-a07e-b5a9bfa834f2;3659;Mirella Rauanheimo;OYS;SolarBuddhica;6;2021-02-24T20:52:06.691115Z
00eacde5-f760-4d7d-9c2a-9e4642199145;3662;Raino Rauramo;HYKS;SolarBuddhica;6;2021-01-10T13:12:01.691144Z
